YEAR,Municipality,LAT,LON,MONTH,ALLSKY_SFC_SW_DWN,EVLAND,GWETROOT,PRECTOTCORR,RH2M,T2M_MAX,T2M_MIN,TS,WS2M
1990,Tanza,14.36,120.85,12,16.23,3.15,0.77,1.33,82.31,30.11,21.83,26.68,5.01
1990,Ternate,14.28,120.7,1,18.17,1.12,0.61,0.46,75.13,31.46,21.23,27.67,4.49
1990,Ternate,14.28,120.7,2,21.72,0.28,0.59,0.11,70.66,32.4,22.51,28.91,4.56
1990,Ternate,14.28,120.7,3,22.51,0.35,0.59,0.34,65.84,33.89,22.61,30.3,3.98
1990,Ternate,14.28,120.7,4,24.96,0.12,0.58,0.11,64.51,35.47,24.73,32.26,3.8
1990,Ternate,14.28,120.7,5,21.21,1.78,0.64,6.32,73.34,35.21,25.83,31.08,3.28
1990,Ternate,14.28,120.7,6,17.22,3.64,0.93,20.15,84.32,31.14,25.55,28.58,3.9
1990,Ternate,14.28,120.7,7,18.27,3.79,0.99,15.81,86.0,30.08,25.03,27.78,3.51
1990,Ternate,14.28,120.7,8,16.04,4.49,0.99,23.75,86.92,29.94,25.47,27.65,5.33
1990,Ternate,14.28,120.7,9,17.99,3.57,0.98,14.23,86.15,29.92,24.95,27.39,3.54
1990,Ternate,14.28,120.7,10,18.14,3.42,0.95,4.62,85.1,30.22,24.3,27.58,3.16
1990,Ternate,14.28,120.7,11,16.46,3.63,0.89,3.58,83.74,30.0,21.85,27.35,3.97
1990,Ternate,14.28,120.7,12,16.23,3.15,0.77,1.33,82.31,30.11,21.83,26.68,5.01
1990,Trece Martires City,14.28,120.86,1,18.17,1.12,0.61,0.46,75.13,31.46,21.23,27.67,4.49
1990,Trece Martires City,14.28,120.86,2,21.72,0.28,0.59,0.11,70.66,32.4,22.51,28.91,4.56
1990,Trece Martires City,14.28,120.86,3,22.51,0.35,0.59,0.34,65.84,33.89,22.61,30.3,3.98
1990,Trece Martires City,14.28,120.86,4,24.96,0.12,0.58,0.11,64.51,35.47,24.73,32.26,3.8
1990,Trece Martires City,14.28,120.86,5,21.21,1.78,0.64,6.32,73.34,35.21,25.83,31.08,3.28
1990,Trece Martires City,14.28,120.86,6,17.22,3.64,0.93,20.15,84.32,31.14,25.55,28.58,3.9
1990,Trece Martires City,14.28,120.86,7,18.27,3.79,0.99,15.81,86.0,30.08,25.03,27.78,3.51
1990,Trece Martires City,14.28,120.86,8,16.04,4.49,0.99,23.75,86.92,29.94,25.47,27.65,5.33
1990,Trece Martires City,14.28,120.86,9,17.99,3.57,0.98,14.23,86.15,29.92,24.95,27.39,3.54
1990,Trece Martires City,14.28,120.86,10,18.14,3.42,0.95,4.62,85.1,30.22,24.3,27.58,3.16
1990,Trece Martires City,14.28,120.86,11,16.46,3.63,0.89,3.58,83.74,30.0,21.85,27.35,3.97
1990,Trece Martires City,14.28,120.86,12,16.23,3.15,0.77,1.33,82.31,30.11,21.83,26.68,5.01
1991,Alfonso,14.14,120.85,1,17.38,2.95,0.58,0.61,81.16,29.17,22.42,25.76,4.56
1991,Alfonso,14.14,120.85,2,19.5,2.16,0.5,1.31,78.57,31.0,22.75,26.57,4.03
1991,Alfonso,14.14,120.85,3,23.2,1.74,0.48,1.38,73.7,31.72,22.73,27.28,4.24
1991,Alfonso,14.14,120.85,4,23.67,1.16,0.46,0.96,71.28,34.33,24.39,29.19,3.19
1991,Alfonso,14.14,120.85,5,23.1,2.37,0.48,3.59,72.94,33.53,25.78,29.76,3.22
1991,Alfonso,14.14,120.85,6,19.18,3.08,0.56,5.45,79.62,33.14,26.0,28.95,3.89
1991,Alfonso,14.14,120.85,7,16.68,3.78,0.78,12.76,83.83,31.77,25.38,27.97,3.51
1991,Alfonso,14.14,120.85,8,12.57,3.52,0.97,16.72,89.93,29.26,25.48,27.32,4.21
1991,Alfonso,14.14,120.85,9,15.47,3.89,0.98,8.8,88.76,29.08,24.9,27.18,3.88
1991,Alfonso,14.14,120.85,10,17.59,4.94,0.9,2.5,82.09,29.72,24.39,27.34,3.19
1991,Alfonso,14.14,120.85,11,16.71,4.76,0.76,3.79,83.55,29.28,22.84,26.38,3.91
1991,Alfonso,14.14,120.85,12,17.17,3.97,0.65,1.16,82.89,29.3,22.53,25.98,5.14
1991,Amadeo,14.17,120.92,1,17.38,2.95,0.58,0.61,81.16,29.17,22.42,25.76,4.56
1991,Amadeo,14.17,120.92,2,19.5,2.16,0.5,1.31,78.57,31.0,22.75,26.57,4.03
1991,Amadeo,14.17,120.92,3,23.2,1.74,0.48,1.38,73.7,31.72,22.73,27.28,4.24
1991,Amadeo,14.17,120.92,4,23.67,1.16,0.46,0.96,71.28,34.33,24.39,29.19,3.19
1991,Amadeo,14.17,120.92,5,23.1,2.37,0.48,3.59,72.94,33.53,25.78,29.76,3.22
1991,Amadeo,14.17,120.92,6,19.18,3.08,0.56,5.45,79.62,33.14,26.0,28.95,3.89
1991,Amadeo,14.17,120.92,7,16.68,3.78,0.78,12.76,83.83,31.77,25.38,27.97,3.51
1991,Amadeo,14.17,120.92,8,12.57,3.52,0.97,16.72,89.93,29.26,25.48,27.32,4.21
1991,Amadeo,14.17,120.92,9,15.47,3.89,0.98,8.8,88.76,29.08,24.9,27.18,3.88
1991,Amadeo,14.17,120.92,10,17.59,4.94,0.9,2.5,82.09,29.72,24.39,27.34,3.19
1991,Amadeo,14.17,120.92,11,16.71,4.76,0.76,3.79,83.55,29.28,22.84,26.38,3.91
1991,Amadeo,14.17,120.92,12,17.17,3.97,0.65,1.16,82.89,29.3,22.53,25.98,5.14
1991,Bacoor City,14.46,120.94,1,17.38,4.4,0.85,2.28,85.65,28.95,19.43,23.74,1.73
1991,Bacoor City,14.46,120.94,2,19.5,4.16,0.76,4.86,83.4,31.06,20.04,24.75,1.68
1991,Bacoor City,14.46,120.94,3,23.2,3.81,0.72,2.1,79.0,31.35,19.12,25.33,1.75
1991,Bacoor City,14.46,120.94,4,23.67,2.64,0.65,2.2,74.41,35.86,20.84,28.0,1.5
1991,Bacoor City,14.46,120.94,5,23.1,2.72,0.65,3.44,75.52,36.36,22.56,28.5,1.41
1991,Bacoor City,14.46,120.94,6,19.18,3.52,0.72,7.57,82.6,34.28,23.33,27.36,1.54
1991,Bacoor City,14.46,120.94,7,16.68,3.5,0.87,8.37,86.91,32.19,23.39,26.38,1.27
1991,Bacoor City,14.46,120.94,8,12.57,3.61,0.96,10.4,91.29,30.22,23.38,25.97,1.56
1991,Bacoor City,14.46,120.94,9,15.47,3.77,0.95,5.93,89.51,32.11,22.97,25.99,1.46
1991,Bacoor City,14.46,120.94,10,17.59,4.67,0.89,4.29,84.07,31.24,21.13,26.01,1.3
1991,Bacoor City,14.46,120.94,11,16.71,4.47,0.86,7.77,86.89,30.31,19.75,24.66,1.6
1991,Bacoor City,14.46,120.94,12,17.17,4.8,0.86,5.58,86.54,29.61,19.27,23.87,1.99
1991,Carmona,14.31,121.05,1,13.82,4.4,0.85,2.28,85.65,28.95,19.43,23.74,1.73
1991,Carmona,14.31,121.05,2,16.07,4.16,0.76,4.86,83.4,31.06,20.04,24.75,1.68
1991,Carmona,14.31,121.05,3,20.54,3.81,0.72,2.1,79.0,31.35,19.12,25.33,1.75
1991,Carmona,14.31,121.05,4,21.68,2.64,0.65,2.2,74.41,35.86,20.84,28.0,1.5
1991,Carmona,14.31,121.05,5,22.15,2.72,0.65,3.44,75.52,36.36,22.56,28.5,1.41
1991,Carmona,14.31,121.05,6,18.67,3.52,0.72,7.57,82.6,34.28,23.33,27.36,1.54
1991,Carmona,14.31,121.05,7,17.2,3.5,0.87,8.37,86.91,32.19,23.39,26.38,1.27
1991,Carmona,14.31,121.05,8,13.3,3.61,0.96,10.4,91.29,30.22,23.38,25.97,1.56
1991,Carmona,14.31,121.05,9,15.82,3.77,0.95,5.93,89.51,32.11,22.97,25.99,1.46
1991,Carmona,14.31,121.05,10,16.92,4.67,0.89,4.29,84.07,31.24,21.13,26.01,1.3
1991,Carmona,14.31,121.05,11,14.58,4.47,0.86,7.77,86.89,30.31,19.75,24.66,1.6
1991,Carmona,14.31,121.05,12,13.47,4.8,0.86,5.58,86.54,29.61,19.27,23.87,1.99
1991,Cavite City,14.48,120.9,1,17.38,2.19,0.66,0.36,77.82,30.06,21.86,26.86,4.7
1991,Cavite City,14.48,120.9,2,19.5,0.93,0.6,0.8,73.52,31.5,22.62,28.61,4.42
1991,Cavite City,14.48,120.9,3,23.2,0.93,0.6,0.66,69.65,32.91,22.59,29.31,4.67
1991,Cavite City,14.48,120.9,4,23.67,0.49,0.59,0.51,66.99,35.34,24.3,31.77,3.71
1991,Cavite City,14.48,120.9,5,23.1,2.32,0.62,2.95,71.77,34.28,25.67,31.07,3.54
1991,Cavite City,14.48,120.9,6,19.18,2.84,0.7,6.62,78.44,33.65,25.56,29.49,4.34
1991,Cavite City,14.48,120.9,7,16.68,3.25,0.9,16.03,83.42,31.66,25.54,28.15,3.88
1991,Cavite City,14.48,120.9,8,12.57,3.16,0.99,24.88,89.52,29.81,25.47,27.22,4.59
1991,Cavite City,14.48,120.9,9,15.47,3.56,1.0,14.87,88.22,29.42,24.81,27.24,4.47
1991,Cavite City,14.48,120.9,10,17.59,4.34,0.93,2.47,80.87,30.1,23.91,27.78,3.44
1991,Cavite City,14.48,120.9,11,16.71,3.58,0.82,3.28,81.73,29.79,22.03,26.91,4.17
1991,Cavite City,14.48,120.9,12,17.17,2.93,0.73,0.77,80.11,29.78,21.51,26.51,5.37
1991,Dasmarinas City,14.33,120.93,1,17.38,2.19,0.66,0.36,77.82,30.06,21.86,26.86,4.7
1991,Dasmarinas City,14.33,120.93,2,19.5,0.93,0.6,0.8,73.52,31.5,22.62,28.61,4.42
1991,Dasmarinas City,14.33,120.93,3,23.2,0.93,0.6,0.66,69.65,32.91,22.59,29.31,4.67
1991,Dasmarinas City,14.33,120.93,4,23.67,0.49,0.59,0.51,66.99,35.34,24.3,31.77,3.71
1991,Dasmarinas City,14.33,120.93,5,23.1,2.32,0.62,2.95,71.77,34.28,25.67,31.07,3.54
1991,Dasmarinas City,14.33,120.93,6,19.18,2.84,0.7,6.62,78.44,33.65,25.56,29.49,4.34
1991,Dasmarinas City,14.33,120.93,7,16.68,3.25,0.9,16.03,83.42,31.66,25.54,28.15,3.88
1991,Dasmarinas City,14.33,120.93,8,12.57,3.16,0.99,24.88,89.52,29.81,25.47,27.22,4.59
1991,Dasmarinas City,14.33,120.93,9,15.47,3.56,1.0,14.87,88.22,29.42,24.81,27.24,4.47
1991,Dasmarinas City,14.33,120.93,10,17.59,4.34,0.93,2.47,80.87,30.1,23.91,27.78,3.44
1991,Dasmarinas City,14.33,120.93,11,16.71,3.58,0.82,3.28,81.73,29.79,22.03,26.91,4.17
1991,Dasmarinas City,14.33,120.93,12,17.17,2.93,0.73,0.77,80.11,29.78,21.51,26.51,5.37
1991,General Emilio Aguinaldo,14.18,120.79,1,17.38,2.95,0.58,0.61,81.16,29.17,22.42,25.76,4.56
1991,General Emilio Aguinaldo,14.18,120.79,2,19.5,2.16,0.5,1.31,78.57,31.0,22.75,26.57,4.03
1991,General Emilio Aguinaldo,14.18,120.79,3,23.2,1.74,0.48,1.38,73.7,31.72,22.73,27.28,4.24
1991,General Emilio Aguinaldo,14.18,120.79,4,23.67,1.16,0.46,0.96,71.28,34.33,24.39,29.19,3.19
1991,General Emilio Aguinaldo,14.18,120.79,5,23.1,2.37,0.48,3.59,72.94,33.53,25.78,29.76,3.22
1991,General Emilio Aguinaldo,14.18,120.79,6,19.18,3.08,0.56,5.45,79.62,33.14,26.0,28.95,3.89
1991,General Emilio Aguinaldo,14.18,120.79,7,16.68,3.78,0.78,12.76,83.83,31.77,25.38,27.97,3.51
1991,General Emilio Aguinaldo,14.18,120.79,8,12.57,3.52,0.97,16.72,89.93,29.26,25.48,27.32,4.21
1991,General Emilio Aguinaldo,14.18,120.79,9,15.47,3.89,0.98,8.8,88.76,29.08,24.9,27.18,3.88
1991,General Emilio Aguinaldo,14.18,120.79,10,17.59,4.94,0.9,2.5,82.09,29.72,24.39,27.34,3.19
1991,General Emilio Aguinaldo,14.18,120.79,11,16.71,4.76,0.76,3.79,83.55,29.28,22.84,26.38,3.91
1991,General Emilio Aguinaldo,14.18,120.79,12,17.17,3.97,0.65,1.16,82.89,29.3,22.53,25.98,5.14
1991,General Mariano Alvarez,14.3,121.0,1,13.82,4.4,0.85,2.28,85.65,28.95,19.43,23.74,1.73
1991,General Mariano Alvarez,14.3,121.0,2,16.07,4.16,0.76,4.86,83.4,31.06,20.04,24.75,1.68
1991,General Mariano Alvarez,14.3,121.0,3,20.54,3.81,0.72,2.1,79.0,31.35,19.12,25.33,1.75
1991,General Mariano Alvarez,14.3,121.0,4,21.68,2.64,0.65,2.2,74.41,35.86,20.84,28.0,1.5
1991,General Mariano Alvarez,14.3,121.0,5,22.15,2.72,0.65,3.44,75.52,36.36,22.56,28.5,1.41
1991,General Mariano Alvarez,14.3,121.0,6,18.67,3.52,0.72,7.57,82.6,34.28,23.33,27.36,1.54
1991,General Mariano Alvarez,14.3,121.0,7,17.2,3.5,0.87,8.37,86.91,32.19,23.39,26.38,1.27
1991,General Mariano Alvarez,14.3,121.0,8,13.3,3.61,0.96,10.4,91.29,30.22,23.38,25.97,1.56
1991,General Mariano Alvarez,14.3,121.0,9,15.82,3.77,0.95,5.93,89.51,32.11,22.97,25.99,1.46
1991,General Mariano Alvarez,14.3,121.0,10,16.92,4.67,0.89,4.29,84.07,31.24,21.13,26.01,1.3
1991,General Mariano Alvarez,14.3,121.0,11,14.58,4.47,0.86,7.77,86.89,30.31,19.75,24.66,1.6
1991,General Mariano Alvarez,14.3,121.0,12,13.47,4.8,0.86,5.58,86.54,29.61,19.27,23.87,1.99
1991,General Trias,14.38,120.88,1,17.38,2.19,0.66,0.36,77.82,30.06,21.86,26.86,4.7
1991,General Trias,14.38,120.88,2,19.5,0.93,0.6,0.8,73.52,31.5,22.62,28.61,4.42
1991,General Trias,14.38,120.88,3,23.2,0.93,0.6,0.66,69.65,32.91,22.59,29.31,4.67
1991,General Trias,14.38,120.88,4,23.67,0.49,0.59,0.51,66.99,35.34,24.3,31.77,3.71
1991,General Trias,14.38,120.88,5,23.1,2.32,0.62,2.95,71.77,34.28,25.67,31.07,3.54
1991,General Trias,14.38,120.88,6,19.18,2.84,0.7,6.62,78.44,33.65,25.56,29.49,4.34
1991,General Trias,14.38,120.88,7,16.68,3.25,0.9,16.03,83.42,31.66,25.54,28.15,3.88
1991,General Trias,14.38,120.88,8,12.57,3.16,0.99,24.88,89.52,29.81,25.47,27.22,4.59
1991,General Trias,14.38,120.88,9,15.47,3.56,1.0,14.87,88.22,29.42,24.81,27.24,4.47
1991,General Trias,14.38,120.88,10,17.59,4.34,0.93,2.47,80.87,30.1,23.91,27.78,3.44
1991,General Trias,14.38,120.88,11,16.71,3.58,0.82,3.28,81.73,29.79,22.03,26.91,4.17
1991,General Trias,14.38,120.88,12,17.17,2.93,0.73,0.77,80.11,29.78,21.51,26.51,5.37
1991,Imus City,14.43,120.93,1,17.38,2.19,0.66,0.36,77.82,30.06,21.86,26.86,4.7
1991,Imus City,14.43,120.93,2,19.5,0.93,0.6,0.8,73.52,31.5,22.62,28.61,4.42
1991,Imus City,14.43,120.93,3,23.2,0.93,0.6,0.66,69.65,32.91,22.59,29.31,4.67
1991,Imus City,14.43,120.93,4,23.67,0.49,0.59,0.51,66.99,35.34,24.3,31.77,3.71
1991,Imus City,14.43,120.93,5,23.1,2.32,0.62,2.95,71.77,34.28,25.67,31.07,3.54
1991,Imus City,14.43,120.93,6,19.18,2.84,0.7,6.62,78.44,33.65,25.56,29.49,4.34
1991,Imus City,14.43,120.93,7,16.68,3.25,0.9,16.03,83.42,31.66,25.54,28.15,3.88
1991,Imus City,14.43,120.93,8,12.57,3.16,0.99,24.88,89.52,29.81,25.47,27.22,4.59
1991,Imus City,14.43,120.93,9,15.47,3.56,1.0,14.87,88.22,29.42,24.81,27.24,4.47
1991,Imus City,14.43,120.93,10,17.59,4.34,0.93,2.47,80.87,30.1,23.91,27.78,3.44
1991,Imus City,14.43,120.93,11,16.71,3.58,0.82,3.28,81.73,29.79,22.03,26.91,4.17
1991,Imus City,14.43,120.93,12,17.17,2.93,0.73,0.77,80.11,29.78,21.51,26.51,5.37
1991,Indang,14.19,120.87,1,17.38,2.95,0.58,0.61,81.16,29.17,22.42,25.76,4.56
1991,Indang,14.19,120.87,2,19.5,2.16,0.5,1.31,78.57,31.0,22.75,26.57,4.03
1991,Indang,14.19,120.87,3,23.2,1.74,0.48,1.38,73.7,31.72,22.73,27.28,4.24
1991,Indang,14.19,120.87,4,23.67,1.16,0.46,0.96,71.28,34.33,24.39,29.19,3.19
1991,Indang,14.19,120.87,5,23.1,2.37,0.48,3.59,72.94,33.53,25.78,29.76,3.22
1991,Indang,14.19,120.87,6,19.18,3.08,0.56,5.45,79.62,33.14,26.0,28.95,3.89
1991,Indang,14.19,120.87,7,16.68,3.78,0.78,12.76,83.83,31.77,25.38,27.97,3.51
1991,Indang,14.19,120.87,8,12.57,3.52,0.97,16.72,89.93,29.26,25.48,27.32,4.21
1991,Indang,14.19,120.87,9,15.47,3.89,0.98,8.8,88.76,29.08,24.9,27.18,3.88
1991,Indang,14.19,120.87,10,17.59,4.94,0.9,2.5,82.09,29.72,24.39,27.34,3.19
1991,Indang,14.19,120.87,11,16.71,4.76,0.76,3.79,83.55,29.28,22.84,26.38,3.91
1991,Indang,14.19,120.87,12,17.17,3.97,0.65,1.16,82.89,29.3,22.53,25.98,5.14
1991,Kawit,14.44,120.9,1,17.38,2.19,0.66,0.36,77.82,30.06,21.86,26.86,4.7
1991,Kawit,14.44,120.9,2,19.5,0.93,0.6,0.8,73.52,31.5,22.62,28.61,4.42
1991,Kawit,14.44,120.9,3,23.2,0.93,0.6,0.66,69.65,32.91,22.59,29.31,4.67
1991,Kawit,14.44,120.9,4,23.67,0.49,0.59,0.51,66.99,35.34,24.3,31.77,3.71
1991,Kawit,14.44,120.9,5,23.1,2.32,0.62,2.95,71.77,34.28,25.67,31.07,3.54
1991,Kawit,14.44,120.9,6,19.18,2.84,0.7,6.62,78.44,33.65,25.56,29.49,4.34
1991,Kawit,14.44,120.9,7,16.68,3.25,0.9,16.03,83.42,31.66,25.54,28.15,3.88
1991,Kawit,14.44,120.9,8,12.57,3.16,0.99,24.88,89.52,29.81,25.47,27.22,4.59
1991,Kawit,14.44,120.9,9,15.47,3.56,1.0,14.87,88.22,29.42,24.81,27.24,4.47
1991,Kawit,14.44,120.9,10,17.59,4.34,0.93,2.47,80.87,30.1,23.91,27.78,3.44
1991,Kawit,14.44,120.9,11,16.71,3.58,0.82,3.28,81.73,29.79,22.03,26.91,4.17
1991,Kawit,14.44,120.9,12,17.17,2.93,0.73,0.77,80.11,29.78,21.51,26.51,5.37
1991,Magallanes,14.19,120.73,1,17.38,2.95,0.58,0.61,81.16,29.17,22.42,25.76,4.56
1991,Magallanes,14.19,120.73,2,19.5,2.16,0.5,1.31,78.57,31.0,22.75,26.57,4.03
1991,Magallanes,14.19,120.73,3,23.2,1.74,0.48,1.38,73.7,31.72,22.73,27.28,4.24
1991,Magallanes,14.19,120.73,4,23.67,1.16,0.46,0.96,71.28,34.33,24.39,29.19,3.19
1991,Magallanes,14.19,120.73,5,23.1,2.37,0.48,3.59,72.94,33.53,25.78,29.76,3.22
1991,Magallanes,14.19,120.73,6,19.18,3.08,0.56,5.45,79.62,33.14,26.0,28.95,3.89
1991,Magallanes,14.19,120.73,7,16.68,3.78,0.78,12.76,83.83,31.77,25.38,27.97,3.51
1991,Magallanes,14.19,120.73,8,12.57,3.52,0.97,16.72,89.93,29.26,25.48,27.32,4.21
1991,Magallanes,14.19,120.73,9,15.47,3.89,0.98,8.8,88.76,29.08,24.9,27.18,3.88
1991,Magallanes,14.19,120.73,10,17.59,4.94,0.9,2.5,82.09,29.72,24.39,27.34,3.19
1991,Magallanes,14.19,120.73,11,16.71,4.76,0.76,3.79,83.55,29.28,22.84,26.38,3.91
1991,Magallanes,14.19,120.73,12,17.17,3.97,0.65,1.16,82.89,29.3,22.53,25.98,5.14
1991,Maragondon,14.27,120.73,1,17.38,2.19,0.66,0.36,77.82,30.06,21.86,26.86,4.7
1991,Maragondon,14.27,120.73,2,19.5,0.93,0.6,0.8,73.52,31.5,22.62,28.61,4.42
1991,Maragondon,14.27,120.73,3,23.2,0.93,0.6,0.66,69.65,32.91,22.59,29.31,4.67
1991,Maragondon,14.27,120.73,4,23.67,0.49,0.59,0.51,66.99,35.34,24.3,31.77,3.71
1991,Maragondon,14.27,120.73,5,23.1,2.32,0.62,2.95,71.77,34.28,25.67,31.07,3.54
1991,Maragondon,14.27,120.73,6,19.18,2.84,0.7,6.62,78.44,33.65,25.56,29.49,4.34
1991,Maragondon,14.27,120.73,7,16.68,3.25,0.9,16.03,83.42,31.66,25.54,28.15,3.88
1991,Maragondon,14.27,120.73,8,12.57,3.16,0.99,24.88,89.52,29.81,25.47,27.22,4.59
1991,Maragondon,14.27,120.73,9,15.47,3.56,1.0,14.87,88.22,29.42,24.81,27.24,4.47
1991,Maragondon,14.27,120.73,10,17.59,4.34,0.93,2.47,80.87,30.1,23.91,27.78,3.44
1991,Maragondon,14.27,120.73,11,16.71,3.58,0.82,3.28,81.73,29.79,22.03,26.91,4.17
1991,Maragondon,14.27,120.73,12,17.17,2.93,0.73,0.77,80.11,29.78,21.51,26.51,5.37
1991,Mendez,14.13,120.9,1,17.38,2.95,0.58,0.61,81.16,29.17,22.42,25.76,4.56
1991,Mendez,14.13,120.9,2,19.5,2.16,0.5,1.31,78.57,31.0,22.75,26.57,4.03
1991,Mendez,14.13,120.9,3,23.2,1.74,0.48,1.38,73.7,31.72,22.73,27.28,4.24
1991,Mendez,14.13,120.9,4,23.67,1.16,0.46,0.96,71.28,34.33,24.39,29.19,3.19
1991,Mendez,14.13,120.9,5,23.1,2.37,0.48,3.59,72.94,33.53,25.78,29.76,3.22
1991,Mendez,14.13,120.9,6,19.18,3.08,0.56,5.45,79.62,33.14,26.0,28.95,3.89
1991,Mendez,14.13,120.9,7,16.68,3.78,0.78,12.76,83.83,31.77,25.38,27.97,3.51
1991,Mendez,14.13,120.9,8,12.57,3.52,0.97,16.72,89.93,29.26,25.48,27.32,4.21
1991,Mendez,14.13,120.9,9,15.47,3.89,0.98,8.8,88.76,29.08,24.9,27.18,3.88
1991,Mendez,14.13,120.9,10,17.59,4.94,0.9,2.5,82.09,29.72,24.39,27.34,3.19
1991,Mendez,14.13,120.9,11,16.71,4.76,0.76,3.79,83.55,29.28,22.84,26.38,3.91
1991,Mendez,14.13,120.9,12,17.17,3.97,0.65,1.16,82.89,29.3,22.53,25.98,5.14
1991,Naic,14.32,120.77,1,17.38,2.19,0.66,0.36,77.82,30.06,21.86,26.86,4.7
1991,Naic,14.32,120.77,2,19.5,0.93,0.6,0.8,73.52,31.5,22.62,28.61,4.42
1991,Naic,14.32,120.77,3,23.2,0.93,0.6,0.66,69.65,32.91,22.59,29.31,4.67
1991,Naic,14.32,120.77,4,23.67,0.49,0.59,0.51,66.99,35.34,24.3,31.77,3.71
1991,Naic,14.32,120.77,5,23.1,2.32,0.62,2.95,71.77,34.28,25.67,31.07,3.54
1991,Naic,14.32,120.77,6,19.18,2.84,0.7,6.62,78.44,33.65,25.56,29.49,4.34
1991,Naic,14.32,120.77,7,16.68,3.25,0.9,16.03,83.42,31.66,25.54,28.15,3.88
1991,Naic,14.32,120.77,8,12.57,3.16,0.99,24.88,89.52,29.81,25.47,27.22,4.59
1991,Naic,14.32,120.77,9,15.47,3.56,1.0,14.87,88.22,29.42,24.81,27.24,4.47
1991,Naic,14.32,120.77,10,17.59,4.34,0.93,2.47,80.87,30.1,23.91,27.78,3.44
1991,Naic,14.32,120.77,11,16.71,3.58,0.82,3.28,81.73,29.79,22.03,26.91,4.17
1991,Naic,14.32,120.77,12,17.17,2.93,0.73,0.77,80.11,29.78,21.51,26.51,5.37
1991,Noveleta,14.43,120.88,1,17.38,2.19,0.66,0.36,77.82,30.06,21.86,26.86,4.7
1991,Noveleta,14.43,120.88,2,19.5,0.93,0.6,0.8,73.52,31.5,22.62,28.61,4.42
1991,Noveleta,14.43,120.88,3,23.2,0.93,0.6,0.66,69.65,32.91,22.59,29.31,4.67
1991,Noveleta,14.43,120.88,4,23.67,0.49,0.59,0.51,66.99,35.34,24.3,31.77,3.71
1991,Noveleta,14.43,120.88,5,23.1,2.32,0.62,2.95,71.77,34.28,25.67,31.07,3.54
1991,Noveleta,14.43,120.88,6,19.18,2.84,0.7,6.62,78.44,33.65,25.56,29.49,4.34
1991,Noveleta,14.43,120.88,7,16.68,3.25,0.9,16.03,83.42,31.66,25.54,28.15,3.88
1991,Noveleta,14.43,120.88,8,12.57,3.16,0.99,24.88,89.52,29.81,25.47,27.22,4.59
1991,Noveleta,14.43,120.88,9,15.47,3.56,1.0,14.87,88.22,29.42,24.81,27.24,4.47
1991,Noveleta,14.43,120.88,10,17.59,4.34,0.93,2.47,80.87,30.1,23.91,27.78,3.44
1991,Noveleta,14.43,120.88,11,16.71,3.58,0.82,3.28,81.73,29.79,22.03,26.91,4.17
1991,Noveleta,14.43,120.88,12,17.17,2.93,0.73,0.77,80.11,29.78,21.51,26.51,5.37
1991,Rosario,14.41,120.85,1,17.38,2.19,0.66,0.36,77.82,30.06,21.86,26.86,4.7
1991,Rosario,14.41,120.85,2,19.5,0.93,0.6,0.8,73.52,31.5,22.62,28.61,4.42
1991,Rosario,14.41,120.85,3,23.2,0.93,0.6,0.66,69.65,32.91,22.59,29.31,4.67
1991,Rosario,14.41,120.85,4,23.67,0.49,0.59,0.51,66.99,35.34,24.3,31.77,3.71
1991,Rosario,14.41,120.85,5,23.1,2.32,0.62,2.95,71.77,34.28,25.67,31.07,3.54
1991,Rosario,14.41,120.85,6,19.18,2.84,0.7,6.62,78.44,33.65,25.56,29.49,4.34
1991,Rosario,14.41,120.85,7,16.68,3.25,0.9,16.03,83.42,31.66,25.54,28.15,3.88
1991,Rosario,14.41,120.85,8,12.57,3.16,0.99,24.88,89.52,29.81,25.47,27.22,4.59
1991,Rosario,14.41,120.85,9,15.47,3.56,1.0,14.87,88.22,29.42,24.81,27.24,4.47
1991,Rosario,14.41,120.85,10,17.59,4.34,0.93,2.47,80.87,30.1,23.91,27.78,3.44
1991,Rosario,14.41,120.85,11,16.71,3.58,0.82,3.28,81.73,29.79,22.03,26.91,4.17
1991,Rosario,14.41,120.85,12,17.17,2.93,0.73,0.77,80.11,29.78,21.51,26.51,5.37
1991,Silang,14.23,120.97,1,17.38,4.64,0.84,2.26,87.7,29.46,19.13,23.74,1.69
1991,Silang,14.23,120.97,2,19.5,4.52,0.74,4.29,85.26,30.65,20.26,24.68,1.64
1991,Silang,14.23,120.97,3,23.2,4.33,0.69,2.83,80.87,31.38,19.21,25.26,1.72
1991,Silang,14.23,120.97,4,23.67,2.75,0.61,1.98,75.25,35.52,21.09,27.89,1.47
1991,Silang,14.23,120.97,5,23.1,2.53,0.61,3.42,74.95,35.69,22.73,28.71,1.39
1991,Silang,14.23,120.97,6,19.18,3.48,0.68,7.04,82.95,33.86,23.72,27.57,1.5
1991,Silang,14.23,120.97,7,16.68,3.55,0.84,8.22,86.61,32.47,23.3,26.54,1.25
1991,Silang,14.23,120.97,8,12.57,3.43,0.94,8.88,90.94,31.07,23.45,26.29,1.59
1991,Silang,14.23,120.97,9,15.47,3.57,0.94,4.37,88.86,31.39,22.82,26.26,1.42
1991,Silang,14.23,120.97,10,17.59,4.42,0.88,4.63,84.6,31.36,21.74,26.19,1.27
